Date,Location,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,RainToday,RainTomorrow,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,TomorrowTemp
2010-04-26,Melbourne,0.0,1.4,8.4,3,48.0,3,6,19.0,17.0,0.0,0.0,18.4,6.7,12.6,18.4,3.7,11.8,5.9,66.5,0.187,100,4.17,1022.6,66.0,16.8,136.0,11.8,6.0,416,1059,0.41,13.2
2010-04-27,Melbourne,0.0,4.6,0.6,3,52.0,3,12,30.0,9.0,0.0,0.0,17.1,8.2,13.2,17.1,5.8,13.0,8.0,72.0,3.601,100,12.5,1018.0,69.0,14.9,92.2,8.1,3.0,417,1058,0.45,12.7
2010-04-28,Melbourne,0.8,0.8,4.4,7,56.0,3,7,26.0,28.0,0.0,1.0,18.1,6.3,12.7,18.1,3.4,11.8,7.6,71.8,0.027,100,4.17,1017.3,81.1,17.8,85.5,7.4,4.0,417,1056,0.5,14.0
2010-04-29,Melbourne,2.2,2.8,2.7,13,48.0,14,12,13.0,28.0,1.0,0.0,16.4,12.3,14.0,16.4,12.3,14.0,9.9,76.6,1.461,100,8.33,1020.8,89.4,15.4,67.5,5.9,4.0,418,1055,0.52,13.0
2010-04-30,Melbourne,0.2,3.6,0.0,15,26.0,12,8,13.0,11.0,0.0,0.0,16.1,10.1,13.0,16.1,10.1,13.0,10.0,82.1,0.246,100,8.33,1026.6,79.0,16.9,64.8,5.5,3.0,419,1054,0.55,13.9
2010-05-01,Melbourne,0.0,0.4,10.3,6,56.0,3,6,30.0,31.0,0.0,0.0,20.1,7.2,13.9,20.1,5.3,13.5,8.7,73.9,0.11,100,4.17,1023.1,39.7,15.9,159.0,13.8,6.0,420,1053,0.58,14.1
2010-05-02,Melbourne,0.0,4.2,1.1,3,54.0,3,13,24.0,9.0,0.0,0.0,16.9,8.1,14.1,16.9,8.1,14.1,8.3,68.7,0.088,100,4.17,1024.4,78.0,17.9,102.8,8.9,5.0,421,1052,0.61,14.3
2010-05-03,Melbourne,0.0,1.6,8.3,3,70.0,3,3,11.0,37.0,0.0,0.0,22.1,6.0,14.3,22.1,3.9,13.9,7.8,69.1,0.0,0,0.0,1022.5,77.1,15.2,114.7,10.0,5.0,422,1051,0.65,16.5
2010-05-04,Melbourne,0.0,7.0,6.8,3,80.0,3,6,56.0,30.0,0.0,1.0,23.1,9.1,16.5,23.1,7.0,16.4,8.2,61.0,6.556,100,4.17,1011.3,74.1,15.6,92.9,7.8,5.0,423,1050,0.68,11.3
2010-05-05,Melbourne,4.2,4.0,6.0,15,50.0,13,13,28.0,31.0,1.0,1.0,15.1,7.0,11.3,15.1,3.8,10.4,5.2,67.0,0.219,100,8.33,1014.8,63.4,17.1,128.4,11.1,5.0,424,1049,0.71,12.5
2010-05-06,Melbourne,2.2,3.4,5.5,3,31.0,7,15,13.0,19.0,1.0,0.0,16.5,8.5,12.5,16.5,6.0,12.3,7.1,70.7,1.381,100,4.17,1019.5,61.7,14.0,123.9,10.8,5.0,425,1048,0.75,14.5
2010-05-07,Melbourne,0.0,2.4,0.7,3,41.0,3,7,24.0,22.0,0.0,1.0,19.3,9.9,14.5,19.3,7.2,14.3,10.4,77.1,1.786,100,4.17,1020.1,81.7,16.2,95.0,8.0,5.0,426,1046,0.78,14.1
2010-05-08,Melbourne,4.8,1.0,9.5,3,31.0,16,8,0.0,7.0,1.0,0.0,18.5,10.5,14.1,18.5,10.5,14.1,10.8,81.8,1.313,100,4.17,1021.5,45.8,14.5,147.1,12.7,6.0,426,1045,0.81,15.7
2010-05-09,Melbourne,0.0,3.0,6.7,3,41.0,3,14,26.0,24.0,0.0,0.0,21.1,10.0,15.7,21.1,10.0,15.7,10.2,70.9,0.049,100,4.17,1019.1,66.4,20.5,101.9,8.8,4.0,427,1044,0.84,16.1
2010-05-10,Melbourne,0.0,4.4,8.2,3,54.0,3,3,31.0,31.0,0.0,1.0,20.1,11.6,16.1,20.1,11.6,16.1,9.0,63.9,0.0,0,0.0,1013.8,45.6,20.1,133.2,11.5,5.0,428,1044,0.87,10.0
2010-05-11,Melbourne,3.8,4.6,9.4,15,61.0,13,13,17.0,31.0,1.0,0.0,15.7,6.1,10.0,15.7,2.8,8.7,5.0,72.4,4.003,100,4.17,1014.2,64.5,18.2,78.2,6.7,3.0,429,1043,0.9,9.8
2010-05-12,Melbourne,0.0,2.8,4.0,12,33.0,13,11,22.0,19.0,0.0,0.0,13.8,7.1,9.8,13.8,3.6,8.2,5.8,76.8,2.157,100,12.5,1023.0,70.2,17.9,116.5,10.1,5.0,430,1042,0.94,11.1
2010-05-13,Melbourne,0.2,1.8,1.4,12,33.0,15,12,20.0,17.0,0.0,0.0,14.1,7.4,11.1,14.1,4.7,10.6,9.4,89.2,0.77,100,8.33,1023.7,82.6,15.4,92.7,8.0,4.0,431,1041,0.97,11.9
2010-05-14,Melbourne,1.0,0.4,0.0,11,24.0,12,8,9.0,11.0,0.0,0.0,14.1,9.9,11.9,14.1,9.6,11.9,9.9,87.8,0.52,100,8.33,1020.8,94.0,14.3,106.8,9.3,4.0,432,1040,0.0,12.5
2010-05-15,Melbourne,0.0,1.2,4.7,10,19.0,6,10,4.0,6.0,0.0,0.0,15.6,10.1,12.5,15.6,10.1,12.5,9.1,80.3,0.171,100,4.17,1019.3,83.3,17.0,102.4,8.7,4.0,433,1039,0.04,9.7
2010-05-16,Melbourne,0.0,1.0,6.4,3,22.0,3,9,13.0,11.0,0.0,0.0,17.1,4.1,9.7,17.1,2.6,9.0,7.6,87.9,0.078,100,4.17,1020.3,54.1,10.3,120.1,10.3,5.0,433,1038,0.07,9.9
2010-05-17,Melbourne,0.0,2.2,5.7,3,26.0,14,9,7.0,7.0,0.0,0.0,16.5,4.9,9.9,16.5,3.7,9.0,7.4,85.6,0.22,100,4.17,1020.2,59.7,9.1,131.3,11.3,5.0,434,1037,0.11,9.6
2010-05-18,Melbourne,0.0,0.8,9.1,3,26.0,3,10,11.0,9.0,0.0,0.0,17.1,3.6,9.6,17.1,1.6,8.6,4.6,74.3,0.049,100,4.17,1020.6,42.2,12.9,129.7,11.2,5.0,435,1037,0.15,10.0
2010-05-19,Melbourne,0.0,2.0,8.8,3,28.0,3,10,13.0,11.0,0.0,0.0,18.1,3.1,10.0,18.1,1.2,8.9,4.8,72.4,0.0,0,0.0,1022.3,38.9,18.4,116.9,10.0,5.0,436,1036,0.18,10.7
2010-05-20,Melbourne,0.0,2.0,4.9,3,28.0,7,8,2.0,9.0,0.0,0.0,17.1,5.7,10.7,17.1,2.6,9.8,6.6,77.9,0.049,100,4.17,1022.3,53.0,15.8,87.6,7.4,4.0,437,1035,0.22,10.6
2010-05-21,Melbourne,0.0,2.0,0.9,8,28.0,13,8,7.0,19.0,0.0,0.0,13.8,6.1,10.6,13.8,4.1,10.3,7.2,80.7,0.04,100,4.17,1022.8,77.3,16.8,122.0,10.7,5.0,438,1035,0.25,7.6
2010-05-22,Melbourne,0.0,0.6,9.4,9,26.0,7,10,6.0,17.0,0.0,0.0,14.1,2.2,7.6,14.1,0.5,6.5,3.4,77.1,0.049,100,4.17,1022.9,42.6,15.9,83.6,7.1,3.0,438,1034,0.29,8.4
2010-05-23,Melbourne,0.0,1.4,8.6,5,44.0,3,3,13.0,31.0,0.0,0.0,17.1,0.6,8.4,17.1,-1.1,7.0,2.7,70.9,0.082,100,4.17,1020.1,35.9,14.2,126.2,10.9,5.0,439,1033,0.32,11.0
2010-05-24,Melbourne,0.0,3.0,0.3,3,37.0,5,1,13.0,9.0,0.0,1.0,14.7,6.6,11.0,14.7,5.3,10.6,7.2,78.4,1.904,100,8.33,1013.9,90.7,15.3,76.1,6.5,4.0,440,1033,0.36,12.3
2010-05-25,Melbourne,4.2,1.8,0.0,2,24.0,1,10,11.0,11.0,1.0,1.0,13.8,11.1,12.3,13.8,11.1,12.3,11.7,95.8,7.476,100,8.33,1007.6,92.2,9.7,72.7,6.3,3.0,441,1032,0.4,13.1
2010-05-26,Melbourne,1.8,0.8,8.0,12,19.0,16,11,0.0,9.0,1.0,0.0,18.1,10.1,13.1,18.1,10.1,13.1,10.8,86.6,0.0,0,0.0,1010.8,58.6,9.7,117.1,10.2,5.0,441,1032,0.43,13.0
2010-05-27,Melbourne,0.0,1.0,2.1,3,50.0,3,3,17.0,31.0,0.0,0.0,18.2,8.6,13.0,18.2,8.1,12.9,10.1,83.7,1.564,100,8.33,1016.5,83.1,14.0,90.9,7.8,4.0,442,1031,0.47,13.2
2010-05-28,Melbourne,0.4,2.2,1.1,5,57.0,3,5,24.0,20.0,0.0,1.0,16.1,8.4,13.2,16.1,8.0,13.1,9.8,80.1,0.04,100,4.17,1013.7,75.4,16.9,90.5,7.9,4.0,443,1031,0.5,13.4
2010-05-29,Melbourne,1.8,1.0,0.8,3,43.0,16,8,0.0,19.0,1.0,0.0,15.3,12.0,13.4,15.3,12.0,13.4,11.5,88.6,2.157,100,12.5,1006.2,88.0,14.7,55.6,4.8,3.0,444,1030,0.54,14.1
2010-05-30,Melbourne,0.6,0.6,0.0,10,54.0,8,8,26.0,22.0,0.0,0.0,17.1,10.6,14.1,17.1,10.6,14.1,11.2,83.9,0.261,100,4.17,1012.2,85.7,10.5,86.1,7.5,4.0,444,1030,0.57,12.9
2010-05-31,Melbourne,0.0,1.8,4.1,9,41.0,10,8,22.0,22.0,0.0,0.0,16.2,9.1,12.9,16.2,8.6,12.9,9.5,80.2,0.0,0,0.0,1017.7,66.8,13.2,76.7,6.6,3.0,445,1029,0.6,11.0
2010-06-01,Melbourne,0.0,1.6,5.6,3,33.0,3,3,17.0,24.0,0.0,0.0,16.4,6.7,11.0,16.4,5.3,10.4,8.5,85.7,0.131,100,4.17,1018.4,81.4,12.9,90.9,7.9,4.0,446,1029,0.63,11.4
2010-06-02,Melbourne,0.0,1.0,4.8,8,22.0,3,8,4.0,13.0,0.0,0.0,16.1,8.0,11.4,16.1,6.8,11.2,8.4,82.9,0.0,0,0.0,1022.0,70.3,14.3,100.0,8.6,4.0,446,1029,0.67,9.0
2010-06-03,Melbourne,0.0,1.4,4.9,11,19.0,7,8,9.0,15.0,0.0,0.0,14.1,5.1,9.0,14.1,3.5,8.2,7.6,91.5,0.088,100,4.17,1026.0,53.0,7.3,98.9,8.5,4.0,447,1028,0.7,9.4
2010-06-04,Melbourne,0.0,2.2,0.0,15,19.0,13,16,7.0,0.0,0.0,0.0,11.2,7.0,9.4,11.2,5.3,8.9,8.2,92.4,0.076,100,4.17,1023.1,94.9,6.1,110.2,9.5,5.0,448,1028,0.73,9.2
2010-06-05,Melbourne,0.0,0.2,0.0,12,44.0,3,12,9.0,26.0,0.0,1.0,12.5,5.2,9.2,12.5,3.2,8.4,7.7,90.2,12.35,100,12.5,1019.3,79.3,9.0,50.1,4.3,2.0,448,1028,0.75,9.6
2010-06-06,Melbourne,16.8,2.6,4.1,8,37.0,15,8,11.0,20.0,1.0,1.0,13.1,6.8,9.6,13.1,4.6,8.2,7.3,86.1,2.585,100,8.33,1023.4,78.0,14.0,102.4,9.0,4.0,449,1027,0.79,9.1
2010-06-07,Melbourne,4.8,1.2,2.1,13,20.0,13,14,17.0,9.0,1.0,0.0,12.1,7.1,9.1,12.1,4.9,8.2,7.3,88.8,1.133,100,4.17,1025.4,85.2,14.0,97.1,8.4,4.0,449,1027,0.83,10.2
2010-06-08,Melbourne,0.0,2.4,3.2,3,54.0,3,7,22.0,20.0,0.0,1.0,13.4,8.1,10.2,13.4,5.1,9.2,5.4,73.6,0.049,100,4.17,1019.5,88.0,18.2,95.8,8.2,4.0,450,1027,0.86,9.4
2010-06-09,Melbourne,2.6,2.8,3.1,12,61.0,6,15,22.0,31.0,1.0,1.0,12.1,7.1,9.4,12.1,3.1,6.8,4.7,72.9,3.804,100,8.33,1011.0,75.4,17.2,58.9,5.2,3.0,450,1027,0.89,9.9
2010-06-10,Melbourne,2.8,1.0,3.9,15,39.0,13,13,22.0,22.0,1.0,0.0,13.6,6.5,9.9,13.6,3.2,8.6,5.8,76.6,2.921,100,8.33,1020.5,83.2,16.7,43.4,3.6,2.0,451,1027,0.92,10.3
2010-06-11,Melbourne,0.6,1.8,2.6,15,41.0,14,11,13.0,22.0,0.0,1.0,13.4,8.1,10.3,13.4,5.1,9.3,7.5,83.0,2.472,100,8.33,1021.6,87.9,14.3,59.3,5.0,3.0,451,1027,0.96,8.7
2010-06-12,Melbourne,2.8,2.8,2.8,8,37.0,15,11,15.0,20.0,1.0,0.0,11.5,6.7,8.7,11.5,3.9,7.0,6.0,83.4,2.161,100,8.33,1026.5,86.2,16.4,82.6,7.1,3.0,452,1027,0.0,9.9
2010-06-13,Melbourne,0.2,0.2,0.0,10,20.0,12,11,7.0,15.0,0.0,0.0,11.7,8.1,9.9,11.7,7.0,9.3,5.8,76.2,0.0,0,0.0,1031.7,94.8,17.3,62.5,5.5,3.0,452,1027,0.02,9.0
2010-06-14,Melbourne,0.0,1.2,6.5,3,26.0,3,5,13.0,6.0,0.0,0.0,13.1,4.5,9.0,13.1,1.3,8.1,4.3,73.2,0.0,0,0.0,1032.7,64.5,17.0,91.8,8.0,4.0,453,1027,0.06,7.5
2010-06-15,Melbourne,0.0,1.6,6.4,5,33.0,3,13,20.0,9.0,0.0,0.0,13.1,3.3,7.5,13.1,-0.1,6.4,3.1,75.4,0.024,100,4.17,1028.9,59.6,17.2,69.6,6.1,3.0,453,1027,0.09,9.4
2010-06-16,Melbourne,0.0,1.2,0.0,3,67.0,3,3,37.0,37.0,0.0,0.0,14.4,1.7,9.4,14.4,-1.1,8.3,6.6,83.4,0.0,0,0.0,1018.9,76.9,15.5,41.4,3.4,2.0,454,1027,0.13,11.6
2010-06-17,Melbourne,0.0,1.6,4.8,13,93.0,3,13,26.0,35.0,0.0,1.0,14.6,7.1,11.6,14.6,3.4,11.0,6.4,70.9,4.154,100,12.5,1007.0,71.5,17.0,45.7,3.9,3.0,454,1027,0.16,10.0
2010-06-18,Melbourne,4.6,2.6,7.3,3,57.0,3,3,26.0,33.0,1.0,1.0,14.0,5.1,10.0,14.0,1.4,8.6,6.0,76.9,0.0,0,0.0,1014.0,54.0,16.8,99.7,8.6,4.0,454,1027,0.2,12.4
2010-06-19,Melbourne,3.8,2.2,6.9,15,39.0,14,14,20.0,24.0,1.0,0.0,14.9,10.1,12.4,14.9,10.1,12.4,7.4,72.3,2.973,100,4.17,1017.9,72.1,15.7,49.8,4.3,2.0,455,1027,0.25,11.4
2010-06-20,Melbourne,0.6,1.6,1.2,13,33.0,13,10,20.0,17.0,0.0,1.0,12.8,7.1,11.4,12.8,6.6,11.3,9.2,86.7,2.606,100,8.33,1025.8,84.6,12.4,89.1,7.8,4.0,455,1027,0.27,7.6
2010-06-21,Melbourne,1.8,2.0,7.5,3,26.0,3,0,17.0,9.0,1.0,0.0,14.1,3.8,7.6,14.1,-0.2,6.4,4.8,84.6,0.027,100,4.17,1034.1,48.3,9.5,80.9,7.1,3.0,455,1028,0.31,6.1
2010-06-22,Melbourne,0.0,0.8,6.6,3,19.0,3,9,11.0,7.0,0.0,0.0,12.1,1.2,6.1,12.1,-0.7,5.1,4.0,87.2,0.186,100,4.17,1036.4,71.1,10.2,101.9,8.8,4.0,455,1028,0.34,8.6
2010-06-23,Melbourne,0.0,1.0,2.3,3,41.0,5,3,9.0,22.0,0.0,0.0,16.1,2.7,8.6,16.1,0.9,7.7,5.2,81.0,0.049,100,4.17,1033.0,63.7,15.7,73.9,6.4,3.0,455,1028,0.38,12.6
2010-06-24,Melbourne,0.0,1.4,7.2,5,61.0,3,3,28.0,39.0,0.0,0.0,16.3,6.7,12.6,16.3,5.0,12.3,7.8,73.0,0.027,100,4.17,1023.5,64.6,20.0,50.8,4.4,2.0,456,1028,0.41,12.4
2010-06-25,Melbourne,0.4,3.6,0.1,3,65.0,3,3,39.0,22.0,0.0,1.0,14.5,9.1,12.4,14.5,6.4,12.1,10.1,86.0,14.096,100,16.67,1016.9,85.5,14.1,14.6,1.2,1.0,456,1029,0.45,7.9
2010-06-26,Melbourne,11.8,1.6,2.0,12,37.0,13,11,20.0,28.0,1.0,1.0,11.3,4.9,7.9,11.3,1.4,5.7,5.5,85.4,4.076,100,12.5,1022.3,70.3,16.8,70.7,6.2,3.0,456,1029,0.5,7.1
2010-06-27,Melbourne,8.0,0.2,6.6,13,28.0,13,11,15.0,9.0,1.0,0.0,11.6,3.5,7.1,11.6,-0.1,5.4,4.0,82.0,1.979,100,8.33,1023.6,45.7,18.4,75.3,6.5,4.0,456,1029,0.52,6.6
2010-06-28,Melbourne,0.0,1.2,9.1,3,78.0,3,3,26.0,35.0,0.0,0.0,11.1,2.3,6.6,11.1,-2.1,3.3,1.8,72.8,0.155,100,4.17,1017.5,51.3,19.1,96.3,8.3,4.0,456,1030,0.55,7.8
2010-06-29,Melbourne,0.0,4.0,0.8,3,76.0,3,3,35.0,39.0,0.0,1.0,9.4,6.1,7.8,6.2,0.6,3.5,2.9,71.7,0.571,100,8.33,1014.9,91.5,17.2,52.0,4.4,2.0,456,1030,0.58,8.4
2010-06-30,Melbourne,1.8,1.8,2.7,3,59.0,3,6,28.0,24.0,1.0,0.0,11.4,6.1,8.4,11.4,1.0,5.5,4.6,77.5,1.922,100,4.17,1016.7,86.5,17.2,48.3,4.2,3.0,456,1030,0.62,8.8
2010-07-01,Melbourne,0.0,2.2,3.0,3,44.0,3,3,20.0,28.0,0.0,0.0,12.1,7.0,8.8,12.1,3.1,6.6,5.8,81.9,0.0,0,0.0,1022.5,79.4,17.0,90.6,7.6,4.0,456,1031,0.65,8.8
2010-07-02,Melbourne,0.0,0.6,0.7,3,37.0,3,14,24.0,13.0,0.0,1.0,12.1,5.7,8.8,12.1,2.3,7.3,5.7,81.1,1.833,100,8.33,1024.2,87.2,18.0,89.8,7.9,4.0,456,1031,0.68,9.8
2010-07-03,Melbourne,3.8,1.2,1.0,13,31.0,13,12,19.0,19.0,1.0,0.0,13.0,6.1,9.8,13.0,2.8,8.6,6.5,80.9,0.932,100,12.5,1029.6,85.7,18.8,76.3,6.5,3.0,456,1032,0.72,8.8
2010-07-04,Melbourne,0.0,1.0,0.0,3,22.0,3,5,11.0,9.0,0.0,0.0,11.7,4.1,8.8,11.7,1.1,7.9,5.5,81.2,0.137,100,4.17,1030.0,79.9,20.2,79.8,6.8,3.0,456,1032,0.75,7.8
2010-07-05,Melbourne,0.0,0.8,2.0,3,19.0,3,16,11.0,0.0,0.0,0.0,12.2,4.0,7.8,12.2,2.2,7.0,4.0,77.7,0.0,0,0.0,1025.1,80.7,17.4,80.9,7.1,3.0,456,1033,0.75,6.2
2010-07-06,Melbourne,0.0,1.0,8.2,15,22.0,14,11,13.0,15.0,0.0,0.0,12.1,2.3,6.2,12.1,-0.3,4.6,2.3,78.1,0.049,100,4.17,1022.2,45.6,15.9,111.3,9.6,5.0,455,1033,0.81,8.3
2010-07-07,Melbourne,0.0,1.4,0.7,3,20.0,13,10,9.0,17.0,0.0,0.0,12.2,3.0,8.3,12.2,0.8,7.3,6.6,89.2,0.024,100,4.17,1026.3,76.2,14.4,97.6,8.4,4.0,455,1034,0.85,9.1
2010-07-08,Melbourne,0.0,0.8,0.1,9,17.0,16,10,0.0,13.0,0.0,0.0,12.1,5.1,9.1,12.1,2.9,8.8,6.4,84.4,0.155,100,4.17,1028.4,90.7,11.6,77.2,6.7,3.0,455,1035,0.88,7.1
2010-07-09,Melbourne,0.0,0.2,9.0,3,41.0,3,3,20.0,28.0,0.0,0.0,14.8,0.9,7.1,14.8,-2.6,5.1,3.7,81.0,0.049,100,4.17,1027.6,43.6,14.7,111.7,9.6,5.0,455,1035,0.91,11.7
2010-07-10,Melbourne,0.0,2.6,2.0,3,78.0,3,3,37.0,50.0,0.0,0.0,13.9,4.9,11.7,13.9,3.3,11.4,7.0,73.6,0.082,100,4.17,1016.9,86.5,18.7,60.3,5.2,3.0,454,1036,0.94,12.1
2010-07-11,Melbourne,0.0,2.0,9.0,7,48.0,3,7,17.0,24.0,0.0,0.0,15.4,9.1,12.1,15.4,6.0,11.8,7.4,73.4,0.164,100,8.33,1016.6,33.3,18.4,98.3,8.5,4.0,454,1036,0.98,10.3
2010-07-12,Melbourne,0.0,2.4,8.6,3,48.0,3,3,20.0,30.0,0.0,0.0,15.3,5.8,10.3,15.3,3.6,9.1,6.7,79.5,0.0,0,0.0,1020.1,22.7,17.1,116.6,10.2,5.0,454,1037,0.0,12.0
2010-07-13,Melbourne,0.0,2.4,3.0,5,67.0,3,5,22.0,31.0,0.0,1.0,15.1,7.4,12.0,15.1,5.9,11.5,7.8,76.1,4.276,100,4.17,1007.1,63.6,18.2,96.3,8.4,5.0,453,1038,0.04,9.7
2010-07-14,Melbourne,1.2,1.4,3.0,12,69.0,6,6,26.0,24.0,1.0,1.0,12.1,7.7,9.7,12.1,4.0,7.9,5.3,74.4,5.238,100,8.33,1004.0,78.1,14.8,47.8,4.2,2.0,453,1038,0.08,8.9
2010-07-15,Melbourne,5.2,2.6,4.8,13,37.0,13,12,20.0,22.0,1.0,0.0,13.1,5.6,8.9,13.1,2.0,7.2,5.4,79.3,1.068,100,8.33,1020.5,64.2,17.0,95.4,8.2,4.0,452,1039,0.11,10.5
2010-07-16,Melbourne,0.0,2.0,1.3,3,24.0,14,3,9.0,11.0,0.0,0.0,13.1,8.7,10.5,13.1,6.4,9.8,5.1,70.1,0.0,0,0.0,1026.8,93.2,17.3,88.2,7.6,4.0,452,1040,0.15,8.7
2010-07-17,Melbourne,0.0,1.6,3.7,3,46.0,3,5,13.0,24.0,0.0,0.0,13.1,3.8,8.7,13.1,1.3,7.0,4.2,74.2,0.0,0,0.0,1025.0,63.7,17.3,119.0,10.2,5.0,451,1040,0.18,9.2
2010-07-18,Melbourne,0.0,2.2,4.0,3,65.0,3,3,41.0,20.0,0.0,1.0,12.0,7.1,9.2,12.0,2.6,7.2,5.2,76.5,6.085,100,8.33,1017.5,75.2,17.3,49.0,4.2,2.0,451,1041,0.25,7.4
2010-07-19,Melbourne,8.6,2.0,6.4,13,24.0,14,12,11.0,13.0,1.0,0.0,11.8,3.1,7.4,11.8,-1.2,5.9,4.5,82.7,1.809,100,8.33,1019.4,56.8,19.0,117.5,10.2,5.0,450,1042,0.25,6.9
2010-07-20,Melbourne,0.0,1.2,1.3,3,31.0,3,6,24.0,11.0,0.0,1.0,12.1,1.4,6.9,12.1,-1.9,4.6,4.0,82.6,3.375,100,12.5,1023.9,73.9,18.9,51.6,4.3,2.0,450,1043,0.29,7.5
2010-07-21,Melbourne,5.6,1.6,8.0,10,22.0,3,10,4.0,15.0,1.0,0.0,12.1,3.9,7.5,12.1,0.9,6.5,5.9,90.3,0.0,0,0.0,1029.4,54.4,14.2,92.9,8.0,4.0,449,1043,0.33,8.9
2010-07-22,Melbourne,0.0,1.0,0.3,12,31.0,14,12,13.0,17.0,0.0,1.0,13.1,4.3,8.9,13.1,1.2,8.2,8.1,94.6,0.734,100,16.67,1032.3,82.2,10.9,57.6,5.0,3.0,448,1044,0.36,10.2
2010-07-23,Melbourne,2.0,0.2,0.0,8,19.0,15,10,7.0,7.0,1.0,0.0,11.6,9.1,10.2,11.6,7.3,9.8,8.0,86.9,0.0,0,0.0,1034.1,96.0,11.3,50.7,4.4,2.0,448,1045,0.4,9.1
2010-07-24,Melbourne,0.0,0.4,0.1,12,20.0,8,9,9.0,7.0,0.0,0.0,11.2,6.0,9.1,11.2,4.1,8.7,6.5,84.1,0.082,100,4.17,1031.2,88.6,16.3,62.4,5.4,3.0,447,1046,0.43,9.1
2010-07-25,Melbourne,0.0,1.0,6.5,8,30.0,14,11,2.0,11.0,0.0,0.0,13.5,5.8,9.1,13.5,3.7,8.3,6.7,85.5,0.024,100,4.17,1031.4,67.3,17.7,122.8,10.4,5.0,446,1046,0.47,7.9
2010-07-26,Melbourne,0.0,1.2,8.0,10,28.0,3,11,9.0,15.0,0.0,0.0,15.1,3.3,7.9,15.1,0.9,6.6,4.9,83.0,0.0,0,0.0,1034.7,30.9,17.0,121.9,10.6,5.0,445,1047,0.5,7.0
2010-07-27,Melbourne,0.0,2.8,7.8,3,20.0,3,8,11.0,13.0,0.0,0.0,13.3,0.9,7.0,13.3,-1.1,5.8,4.8,86.5,0.131,100,4.17,1033.5,65.5,15.5,117.4,10.1,5.0,445,1048,0.53,8.6
2010-07-28,Melbourne,0.0,2.0,0.1,3,15.0,3,8,4.0,9.0,0.0,1.0,12.7,5.1,8.6,12.7,3.3,8.0,7.5,93.4,2.616,100,4.17,1024.6,91.0,5.4,89.1,7.7,4.0,444,1049,0.57,11.5
2010-07-29,Melbourne,4.4,0.8,0.0,3,41.0,6,3,13.0,22.0,1.0,0.0,13.6,9.1,11.5,13.6,7.7,11.3,9.1,86.0,0.229,100,4.17,1015.1,85.8,15.4,83.8,7.2,3.0,443,1050,0.6,13.2
2010-07-30,Melbourne,0.0,1.6,4.7,3,59.0,3,3,33.0,31.0,0.0,0.0,16.9,10.7,13.2,16.9,10.7,13.2,9.4,78.0,0.164,100,4.17,1010.8,78.5,18.5,100.7,8.6,5.0,442,1050,0.63,12.7
2010-07-31,Melbourne,0.0,2.2,6.7,3,50.0,14,14,20.0,30.0,0.0,1.0,15.4,10.1,12.7,15.4,10.1,12.7,7.0,69.7,1.088,100,12.5,1011.3,70.3,18.7,121.6,10.5,5.0,441,1051,0.67,9.6
2010-08-01,Melbourne,3.4,3.2,4.6,13,67.0,13,15,20.0,37.0,1.0,1.0,12.3,7.1,9.6,12.3,1.9,7.6,5.3,75.7,7.614,100,16.67,1012.5,84.6,16.1,80.9,6.9,4.0,440,1052,0.7,10.3
2010-08-02,Melbourne,6.0,5.2,8.0,12,74.0,12,8,24.0,37.0,1.0,1.0,13.3,7.9,10.3,13.3,4.1,8.9,7.7,84.4,4.18,100,16.67,1022.6,75.9,12.0,136.6,11.8,5.0,439,1053,0.73,9.6
2010-08-03,Melbourne,4.4,2.0,0.0,12,33.0,15,12,17.0,17.0,1.0,0.0,11.5,8.1,9.6,11.5,4.9,8.2,6.8,83.7,2.392,100,8.33,1024.0,93.2,14.7,83.7,7.2,4.0,438,1054,0.75,9.2
2010-08-04,Melbourne,0.0,1.2,0.1,3,46.0,6,14,15.0,20.0,0.0,1.0,13.1,7.1,9.2,13.1,4.5,7.5,6.2,82.1,6.252,100,8.33,1016.1,94.8,16.0,39.1,3.3,1.0,437,1055,0.8,8.1
2010-08-05,Melbourne,4.8,2.4,4.2,15,56.0,13,15,22.0,26.0,1.0,1.0,11.6,4.6,8.1,11.6,1.9,6.0,5.0,81.5,0.862,100,8.33,1019.2,73.1,18.0,103.5,9.1,4.0,436,1055,0.83,8.1
2010-08-06,Melbourne,2.2,1.2,3.0,13,31.0,12,12,9.0,9.0,1.0,0.0,11.8,5.1,8.1,11.8,2.3,6.6,5.5,84.5,1.616,100,8.33,1024.3,82.5,16.9,126.5,10.8,5.0,435,1056,0.87,7.9
2010-08-07,Melbourne,0.0,1.2,7.2,3,41.0,3,5,19.0,24.0,0.0,0.0,13.2,2.4,7.9,13.2,0.1,6.6,3.7,77.2,0.111,100,4.17,1023.6,73.5,17.4,115.8,10.0,5.0,434,1057,0.9,8.6
2010-08-08,Melbourne,0.0,3.0,9.8,3,57.0,3,5,39.0,33.0,0.0,0.0,13.2,3.4,8.6,13.2,1.2,6.8,3.3,70.4,0.049,100,4.17,1018.4,39.9,19.6,143.9,12.6,6.0,433,1058,0.93,9.0
